name,Gun,Knife,Wrench,Pliers,Scissors
N0664644,-1,-1,-1,-1,-1
N0451375,-1,-1,-1,-1,-1
N0930952,-1,-1,-1,-1,-1
N0705830,-1,-1,-1,-1,-1
N0904906,-1,-1,-1,-1,-1
N0950925,-1,-1,-1,-1,-1
N0678982,-1,-1,-1,-1,-1
N0887141,-1,-1,-1,-1,-1
N1041694,-1,-1,-1,-1,-1
N0945549,-1,-1,-1,-1,-1
N0217738,-1,-1,-1,-1,-1
N0491303,-1,-1,-1,-1,-1
N0434533,-1,-1,-1,-1,-1
N0037705,-1,-1,-1,-1,-1
N0538639,-1,-1,-1,-1,-1
N0463133,-1,-1,-1,-1,-1
N0514912,-1,-1,-1,-1,-1
N0522738,-1,-1,-1,-1,-1
N0193176,-1,-1,-1,-1,-1
N0676981,-1,-1,-1,-1,-1
N0674609,-1,-1,-1,-1,-1
N0385897,-1,-1,-1,-1,-1
N0072436,-1,-1,-1,-1,-1
N0882872,-1,-1,-1,-1,-1
N0629274,-1,-1,-1,-1,-1
N0716317,-1,-1,-1,-1,-1
N0807020,-1,-1,-1,-1,-1
N0157068,-1,-1,-1,-1,-1
N0113271,-1,-1,-1,-1,-1
N0920595,-1,-1,-1,-1,-1
N0023263,-1,-1,-1,-1,-1
N0116053,-1,-1,-1,-1,-1
N0560863,-1,-1,-1,-1,-1
N0313868,-1,-1,-1,-1,-1
N0441315,-1,-1,-1,-1,-1
N0539930,-1,-1,-1,-1,-1
N1024212,-1,-1,-1,-1,-1
N0659420,-1,-1,-1,-1,-1
N1048419,-1,-1,-1,-1,-1
N0675197,-1,-1,-1,-1,-1
N0348489,-1,-1,-1,-1,-1
N0208456,-1,-1,-1,-1,-1
N0918550,-1,-1,-1,-1,-1
N0506738,-1,-1,-1,-1,-1
N0740461,-1,-1,-1,-1,-1
N0493865,-1,-1,-1,-1,-1
N0072925,-1,-1,-1,-1,-1
N0154381,-1,-1,-1,-1,-1
N0227721,-1,-1,-1,-1,-1
N0928078,-1,-1,-1,-1,-1
N0291232,-1,-1,-1,-1,-1
N0646636,-1,-1,-1,-1,-1
N0424612,-1,-1,-1,-1,-1
N0364623,-1,-1,-1,-1,-1
N0752828,-1,-1,-1,-1,-1
N0215853,-1,-1,-1,-1,-1
N0525549,-1,-1,-1,-1,-1
N0277409,-1,-1,-1,-1,-1
N0296655,-1,-1,-1,-1,-1
N0856782,-1,-1,-1,-1,-1
N0091054,-1,-1,-1,-1,-1
N0191963,-1,-1,-1,-1,-1
N0934578,-1,-1,-1,-1,-1
N0259595,-1,-1,-1,-1,-1
N0884693,-1,-1,-1,-1,-1
N0785862,-1,-1,-1,-1,-1
N0623009,-1,-1,-1,-1,-1
N0564665,-1,-1,-1,-1,-1
N0049651,-1,-1,-1,-1,-1
N0450804,-1,-1,-1,-1,-1
N0625865,-1,-1,-1,-1,-1
N0246025,-1,-1,-1,-1,-1
N0758608,-1,-1,-1,-1,-1
N0660082,-1,-1,-1,-1,-1
N0995573,-1,-1,-1,-1,-1
N0166454,-1,-1,-1,-1,-1
N0508628,-1,-1,-1,-1,-1
N0731193,-1,-1,-1,-1,-1
N0782277,-1,-1,-1,-1,-1
N0903336,-1,-1,-1,-1,-1
N0714924,-1,-1,-1,-1,-1
N0749370,-1,-1,-1,-1,-1
N0234481,-1,-1,-1,-1,-1
N0830261,-1,-1,-1,-1,-1
N0969749,-1,-1,-1,-1,-1
N0447214,-1,-1,-1,-1,-1
N0590751,-1,-1,-1,-1,-1
N0252229,-1,-1,-1,-1,-1
N0878704,-1,-1,-1,-1,-1
N0359562,-1,-1,-1,-1,-1
N1047495,-1,-1,-1,-1,-1
N0358862,-1,-1,-1,-1,-1
N0565966,-1,-1,-1,-1,-1
N0531019,-1,-1,-1,-1,-1
N0409445,-1,-1,-1,-1,-1
N0998875,-1,-1,-1,-1,-1
N0089244,-1,-1,-1,-1,-1
N0968998,-1,-1,-1,-1,-1
N0369385,-1,-1,-1,-1,-1
N0436607,-1,-1,-1,-1,-1
N0588769,-1,-1,-1,-1,-1
N0515006,-1,-1,-1,-1,-1
N0582294,-1,-1,-1,-1,-1
N0699291,-1,-1,-1,-1,-1
N0973757,-1,-1,-1,-1,-1
N0796534,-1,-1,-1,-1,-1
N0430963,-1,-1,-1,-1,-1
N0126823,-1,-1,-1,-1,-1
N0624653,-1,-1,-1,-1,-1
N0618543,-1,-1,-1,-1,-1
N0334090,-1,-1,-1,-1,-1
N0038604,-1,-1,-1,-1,-1
N0344696,-1,-1,-1,-1,-1
N0318960,-1,-1,-1,-1,-1
N1028619,-1,-1,-1,-1,-1
N0473268,-1,-1,-1,-1,-1
N0968786,-1,-1,-1,-1,-1
N0195015,-1,-1,-1,-1,-1
N0797181,-1,-1,-1,-1,-1
N0596934,-1,-1,-1,-1,-1
N0062478,-1,-1,-1,-1,-1
N0578744,-1,-1,-1,-1,-1
N0965092,-1,-1,-1,-1,-1
N0686861,-1,-1,-1,-1,-1
N0349821,-1,-1,-1,-1,-1
N0987834,-1,-1,-1,-1,-1
N0184103,-1,-1,-1,-1,-1
N0087299,-1,-1,-1,-1,-1
N0088118,-1,-1,-1,-1,-1
N0172772,-1,-1,-1,-1,-1
N0650378,-1,-1,-1,-1,-1
N0933336,-1,-1,-1,-1,-1
N0884664,-1,-1,-1,-1,-1
N0853569,-1,-1,-1,-1,-1
N0949992,-1,-1,-1,-1,-1
N0802488,-1,-1,-1,-1,-1
N0486611,-1,-1,-1,-1,-1
N0238807,-1,-1,-1,-1,-1
N0081354,-1,-1,-1,-1,-1
N0413870,-1,-1,-1,-1,-1
N0775814,-1,-1,-1,-1,-1
N0154520,-1,-1,-1,-1,-1
N0462785,-1,-1,-1,-1,-1
N0754635,-1,-1,-1,-1,-1
N0866578,-1,-1,-1,-1,-1
N0131801,-1,-1,-1,-1,-1
N0899917,-1,-1,-1,-1,-1
N1006469,-1,-1,-1,-1,-1
N0386350,-1,-1,-1,-1,-1
N0374653,-1,-1,-1,-1,-1
N0001603,-1,-1,-1,-1,-1
N0498900,-1,-1,-1,-1,-1
N0391001,-1,-1,-1,-1,-1
N0131097,-1,-1,-1,-1,-1
N0050489,-1,-1,-1,-1,-1
N0952079,-1,-1,-1,-1,-1
N0716656,-1,-1,-1,-1,-1
N0933625,-1,-1,-1,-1,-1
N0579714,-1,-1,-1,-1,-1
N0807501,-1,-1,-1,-1,-1
N0170214,-1,-1,-1,-1,-1
N1042828,-1,-1,-1,-1,-1
N0209673,-1,-1,-1,-1,-1
N0005231,-1,-1,-1,-1,-1
N0561479,-1,-1,-1,-1,-1
N0753929,-1,-1,-1,-1,-1
N0363473,-1,-1,-1,-1,-1
N0307646,-1,-1,-1,-1,-1
N0668510,-1,-1,-1,-1,-1
N0815253,-1,-1,-1,-1,-1
N0351187,-1,-1,-1,-1,-1
N0107954,-1,-1,-1,-1,-1
N1011717,-1,-1,-1,-1,-1
N0781935,-1,-1,-1,-1,-1
N0097689,-1,-1,-1,-1,-1
N0917251,-1,-1,-1,-1,-1
N0846471,-1,-1,-1,-1,-1
N0088092,-1,-1,-1,-1,-1
N0358714,-1,-1,-1,-1,-1
N0311112,-1,-1,-1,-1,-1
N0979321,-1,-1,-1,-1,-1
N1021960,-1,-1,-1,-1,-1
N0238388,-1,-1,-1,-1,-1
N0429409,-1,-1,-1,-1,-1
N0660724,-1,-1,-1,-1,-1
N0437778,-1,-1,-1,-1,-1
N0219001,-1,-1,-1,-1,-1
N0753852,-1,-1,-1,-1,-1
N0083710,-1,-1,-1,-1,-1
N0633980,-1,-1,-1,-1,-1
N0663915,-1,-1,-1,-1,-1
N0541722,-1,-1,-1,-1,-1
N0050137,-1,-1,-1,-1,-1
N0321610,-1,-1,-1,-1,-1
N0645805,-1,-1,-1,-1,-1
N0253646,-1,-1,-1,-1,-1
N1008946,-1,-1,-1,-1,-1
N0727147,-1,-1,-1,-1,-1
N0086018,-1,-1,-1,-1,-1
N0261865,-1,-1,-1,-1,-1
N0613917,-1,-1,-1,-1,-1
N0214469,-1,-1,-1,-1,-1
N0289581,-1,-1,-1,-1,-1
N0781233,-1,-1,-1,-1,-1
N0844849,-1,-1,-1,-1,-1
N0358699,-1,-1,-1,-1,-1
N0701244,-1,-1,-1,-1,-1
N0410820,-1,-1,-1,-1,-1
N0910452,-1,-1,-1,-1,-1
N0063048,-1,-1,-1,-1,-1
N0826132,-1,-1,-1,-1,-1
N0780240,-1,-1,-1,-1,-1
N0846447,-1,-1,-1,-1,-1
N0005173,-1,-1,-1,-1,-1
N0470880,-1,-1,-1,-1,-1
N0234866,-1,-1,-1,-1,-1
N0522869,-1,-1,-1,-1,-1
N0262860,-1,-1,-1,-1,-1
N0900206,-1,-1,-1,-1,-1
N0491819,-1,-1,-1,-1,-1
N0426436,-1,-1,-1,-1,-1
N0213940,-1,-1,-1,-1,-1
N0303836,-1,-1,-1,-1,-1
N0111427,-1,-1,-1,-1,-1
N0340570,-1,-1,-1,-1,-1
N0829238,-1,-1,-1,-1,-1
N0549748,-1,-1,-1,-1,-1
N0656726,-1,-1,-1,-1,-1
N0482605,-1,-1,-1,-1,-1
N0751452,-1,-1,-1,-1,-1
N0958471,-1,-1,-1,-1,-1
N0597789,-1,-1,-1,-1,-1
N0022585,-1,-1,-1,-1,-1
N0968015,-1,-1,-1,-1,-1
N0656088,-1,-1,-1,-1,-1
N0175458,-1,-1,-1,-1,-1
N0789773,-1,-1,-1,-1,-1
N0822270,-1,-1,-1,-1,-1
N0005950,-1,-1,-1,-1,-1
N0869300,-1,-1,-1,-1,-1
N0801822,-1,-1,-1,-1,-1
N0284203,-1,-1,-1,-1,-1
N0614587,-1,-1,-1,-1,-1
N0825203,-1,-1,-1,-1,-1
N1009273,-1,-1,-1,-1,-1
N0558886,-1,-1,-1,-1,-1
N0571721,-1,-1,-1,-1,-1
N0959633,-1,-1,-1,-1,-1
N0902577,-1,-1,-1,-1,-1
N0327214,-1,-1,-1,-1,-1
N0567175,-1,-1,-1,-1,-1
N0582744,-1,-1,-1,-1,-1
N0367624,-1,-1,-1,-1,-1
N0780810,-1,-1,-1,-1,-1
N0436579,-1,-1,-1,-1,-1
N0752914,-1,-1,-1,-1,-1
N0631712,-1,-1,-1,-1,-1
N0505722,-1,-1,-1,-1,-1
N0733869,-1,-1,-1,-1,-1
N0637090,-1,-1,-1,-1,-1
N1036626,-1,-1,-1,-1,-1
N0869117,-1,-1,-1,-1,-1
N0139437,-1,-1,-1,-1,-1
N0067196,-1,-1,-1,-1,-1
N0885158,-1,-1,-1,-1,-1
N0672984,-1,-1,-1,-1,-1
N0041297,-1,-1,-1,-1,-1
N0740058,-1,-1,-1,-1,-1
N0245231,-1,-1,-1,-1,-1
N0950214,-1,-1,-1,-1,-1
N0286459,-1,-1,-1,-1,-1
N0964748,-1,-1,-1,-1,-1
N0452862,-1,-1,-1,-1,-1
N0712577,-1,-1,-1,-1,-1
N0501758,-1,-1,-1,-1,-1
N0971977,-1,-1,-1,-1,-1
N0296951,-1,-1,-1,-1,-1
N0613426,-1,-1,-1,-1,-1
N0070955,-1,-1,-1,-1,-1
N0510434,-1,-1,-1,-1,-1
N0964719,-1,-1,-1,-1,-1
N0979125,-1,-1,-1,-1,-1
N0711739,-1,-1,-1,-1,-1
N0856421,-1,-1,-1,-1,-1
N0798976,-1,-1,-1,-1,-1
N0947813,-1,-1,-1,-1,-1
N0587355,-1,-1,-1,-1,-1
N1019194,-1,-1,-1,-1,-1
N0061208,-1,-1,-1,-1,-1
N0351744,-1,-1,-1,-1,-1
N0154331,-1,-1,-1,-1,-1
N0255049,-1,-1,-1,-1,-1
N0851188,-1,-1,-1,-1,-1
N0532655,-1,-1,-1,-1,-1
N0287900,-1,-1,-1,-1,-1
N0997901,-1,-1,-1,-1,-1
N0296708,-1,-1,-1,-1,-1
N0674651,-1,-1,-1,-1,-1
N0392588,-1,-1,-1,-1,-1
N0349568,-1,-1,-1,-1,-1
N0158890,-1,-1,-1,-1,-1
N0811792,-1,-1,-1,-1,-1
N0356941,-1,-1,-1,-1,-1
N0885351,-1,-1,-1,-1,-1
N0328413,-1,-1,-1,-1,-1
N0453451,-1,-1,-1,-1,-1
N0719258,-1,-1,-1,-1,-1
N0946870,-1,-1,-1,-1,-1
N0745777,-1,-1,-1,-1,-1
N0182148,-1,-1,-1,-1,-1
N0725906,-1,-1,-1,-1,-1
N1005929,-1,-1,-1,-1,-1
N0065196,-1,-1,-1,-1,-1
N0016633,-1,-1,-1,-1,-1
N0392798,-1,-1,-1,-1,-1
N0239385,-1,-1,-1,-1,-1
N0251714,-1,-1,-1,-1,-1
N0920048,-1,-1,-1,-1,-1
N0765489,-1,-1,-1,-1,-1
N0422409,-1,-1,-1,-1,-1
N0359075,-1,-1,-1,-1,-1
N0504259,-1,-1,-1,-1,-1
N0124943,-1,-1,-1,-1,-1
N0932007,-1,-1,-1,-1,-1
N0242118,-1,-1,-1,-1,-1
N0408060,-1,-1,-1,-1,-1
N0230244,-1,-1,-1,-1,-1
N0905596,-1,-1,-1,-1,-1
N0041391,-1,-1,-1,-1,-1
N0072266,-1,-1,-1,-1,-1
N0303348,-1,-1,-1,-1,-1
N0412973,-1,-1,-1,-1,-1
N0713727,-1,-1,-1,-1,-1
N0259295,-1,-1,-1,-1,-1
N0695189,-1,-1,-1,-1,-1
N0177347,-1,-1,-1,-1,-1
N1039899,-1,-1,-1,-1,-1
N0923058,-1,-1,-1,-1,-1
N0581834,-1,-1,-1,-1,-1
N0738170,-1,-1,-1,-1,-1
N0564690,-1,-1,-1,-1,-1
N0047840,-1,-1,-1,-1,-1
N0340722,-1,-1,-1,-1,-1
N0135539,-1,-1,-1,-1,-1
N0794675,-1,-1,-1,-1,-1
N0824435,-1,-1,-1,-1,-1
N0389803,-1,-1,-1,-1,-1
N0684855,-1,-1,-1,-1,-1
N0419848,-1,-1,-1,-1,-1
N1046247,-1,-1,-1,-1,-1
N0982551,-1,-1,-1,-1,-1
N0400208,-1,-1,-1,-1,-1
N0910899,-1,-1,-1,-1,-1
N0204068,-1,-1,-1,-1,-1
N0786502,-1,-1,-1,-1,-1
N0415333,-1,-1,-1,-1,-1
N0421447,-1,-1,-1,-1,-1
N0421325,-1,-1,-1,-1,-1
N0396977,-1,-1,-1,-1,-1
N0050078,-1,-1,-1,-1,-1
N0547860,-1,-1,-1,-1,-1
N0601231,-1,-1,-1,-1,-1
N0282405,-1,-1,-1,-1,-1
N0768382,-1,-1,-1,-1,-1
N0991990,-1,-1,-1,-1,-1
N0512495,-1,-1,-1,-1,-1
N0752049,-1,-1,-1,-1,-1
N0922778,-1,-1,-1,-1,-1
N0986134,-1,-1,-1,-1,-1
N0994374,-1,-1,-1,-1,-1
N0055180,-1,-1,-1,-1,-1
N0795272,-1,-1,-1,-1,-1
N0305250,-1,-1,-1,-1,-1
N0418540,-1,-1,-1,-1,-1
N0288486,-1,-1,-1,-1,-1
N0840577,-1,-1,-1,-1,-1
N0337525,-1,-1,-1,-1,-1
N0981240,-1,-1,-1,-1,-1
N0390007,-1,-1,-1,-1,-1
N0315655,-1,-1,-1,-1,-1
N0916233,-1,-1,-1,-1,-1
N0577736,-1,-1,-1,-1,-1
N0950599,-1,-1,-1,-1,-1
N1046431,-1,-1,-1,-1,-1
N0685320,-1,-1,-1,-1,-1
N0356320,-1,-1,-1,-1,-1
N0990702,-1,-1,-1,-1,-1
N1000977,-1,-1,-1,-1,-1
N0960105,-1,-1,-1,-1,-1
N0024097,-1,-1,-1,-1,-1
N1030635,-1,-1,-1,-1,-1
N0816113,-1,-1,-1,-1,-1
N0118624,-1,-1,-1,-1,-1
N0421793,-1,-1,-1,-1,-1
N0169313,-1,-1,-1,-1,-1
N0991478,-1,-1,-1,-1,-1
N0592967,-1,-1,-1,-1,-1
N0415141,-1,-1,-1,-1,-1
N0331615,-1,-1,-1,-1,-1
N0710956,-1,-1,-1,-1,-1
N0723551,-1,-1,-1,-1,-1
N0743734,-1,-1,-1,-1,-1
N0416637,-1,-1,-1,-1,-1
N0526942,-1,-1,-1,-1,-1
N0767524,-1,-1,-1,-1,-1
N0054645,-1,-1,-1,-1,-1
N1012730,-1,-1,-1,-1,-1
N0442169,-1,-1,-1,-1,-1
N0390695,-1,-1,-1,-1,-1
N0403977,-1,-1,-1,-1,-1
N0836128,-1,-1,-1,-1,-1
N0889800,-1,-1,-1,-1,-1
N0930177,-1,-1,-1,-1,-1
N0278917,-1,-1,-1,-1,-1
N0329851,-1,-1,-1,-1,-1
N0309691,-1,-1,-1,-1,-1
N0140659,-1,-1,-1,-1,-1
N0958164,-1,-1,-1,-1,-1
N0396016,-1,-1,-1,-1,-1
N0603291,-1,-1,-1,-1,-1
N0761364,-1,-1,-1,-1,-1
N0998622,-1,-1,-1,-1,-1
N0306379,-1,-1,-1,-1,-1
N0132707,-1,-1,-1,-1,-1
N0152638,-1,-1,-1,-1,-1
N0184731,-1,-1,-1,-1,-1
N0814685,-1,-1,-1,-1,-1
N0676671,-1,-1,-1,-1,-1
N0660051,-1,-1,-1,-1,-1
N0546376,-1,-1,-1,-1,-1
N0066631,-1,-1,-1,-1,-1
N0951060,-1,-1,-1,-1,-1
N0622154,-1,-1,-1,-1,-1
N0605185,-1,-1,-1,-1,-1
N0596373,-1,-1,-1,-1,-1
N0170872,-1,-1,-1,-1,-1
N0409536,-1,-1,-1,-1,-1
N0494463,-1,-1,-1,-1,-1
N0029009,-1,-1,-1,-1,-1
N0795269,-1,-1,-1,-1,-1
N0596636,-1,-1,-1,-1,-1
N0791658,-1,-1,-1,-1,-1
N0818421,-1,-1,-1,-1,-1
N0213944,-1,-1,-1,-1,-1
N0848042,-1,-1,-1,-1,-1
N0911797,-1,-1,-1,-1,-1
N0283202,-1,-1,-1,-1,-1
N0363561,-1,-1,-1,-1,-1
N0982273,-1,-1,-1,-1,-1
N0217655,-1,-1,-1,-1,-1
N0689433,-1,-1,-1,-1,-1
N0460649,-1,-1,-1,-1,-1
N0631540,-1,-1,-1,-1,-1
N0642237,-1,-1,-1,-1,-1
N0074276,-1,-1,-1,-1,-1
N0024080,-1,-1,-1,-1,-1
N0309035,-1,-1,-1,-1,-1
N0698622,-1,-1,-1,-1,-1
N0734365,-1,-1,-1,-1,-1
N0372087,-1,-1,-1,-1,-1
N0859244,-1,-1,-1,-1,-1
N0452375,-1,-1,-1,-1,-1
N0146590,-1,-1,-1,-1,-1
N0309686,-1,-1,-1,-1,-1
N0722657,-1,-1,-1,-1,-1
N0095722,-1,-1,-1,-1,-1
N0610284,-1,-1,-1,-1,-1
N0953031,-1,-1,-1,-1,-1
N0949415,-1,-1,-1,-1,-1
N0419418,-1,-1,-1,-1,-1
N0669082,-1,-1,-1,-1,-1
N0145455,-1,-1,-1,-1,-1
N0537001,-1,-1,-1,-1,-1
N0739221,-1,-1,-1,-1,-1
N0682848,-1,-1,-1,-1,-1
N0359272,-1,-1,-1,-1,-1
N0370758,-1,-1,-1,-1,-1
N0352640,-1,-1,-1,-1,-1
N0067120,-1,-1,-1,-1,-1
N0216633,-1,-1,-1,-1,-1
N0126039,-1,-1,-1,-1,-1
N0591550,-1,-1,-1,-1,-1
N0745801,-1,-1,-1,-1,-1
N0018883,-1,-1,-1,-1,-1
N0358793,-1,-1,-1,-1,-1
N0446565,-1,-1,-1,-1,-1
N0361842,-1,-1,-1,-1,-1
N0602940,-1,-1,-1,-1,-1
N0195472,-1,-1,-1,-1,-1
N0548796,-1,-1,-1,-1,-1
N0887490,-1,-1,-1,-1,-1
N0928830,-1,-1,-1,-1,-1
N0540172,-1,-1,-1,-1,-1
N0931790,-1,-1,-1,-1,-1
N0342331,-1,-1,-1,-1,-1
N0201177,-1,-1,-1,-1,-1
N0863551,-1,-1,-1,-1,-1
N0954282,-1,-1,-1,-1,-1
N0120548,-1,-1,-1,-1,-1
N0383599,-1,-1,-1,-1,-1
N0008074,-1,-1,-1,-1,-1
N0480436,-1,-1,-1,-1,-1
N0433350,-1,-1,-1,-1,-1
N0826146,-1,-1,-1,-1,-1
N0861578,-1,-1,-1,-1,-1
N0867977,-1,-1,-1,-1,-1
N0651452,-1,-1,-1,-1,-1
N0145212,-1,-1,-1,-1,-1
N0824738,-1,-1,-1,-1,-1
N0918273,-1,-1,-1,-1,-1
N0924878,-1,-1,-1,-1,-1
N0617002,-1,-1,-1,-1,-1
N0438769,-1,-1,-1,-1,-1
N0118708,-1,-1,-1,-1,-1
N0735188,-1,-1,-1,-1,-1
N0808196,-1,-1,-1,-1,-1
N0241433,-1,-1,-1,-1,-1
N0759181,-1,-1,-1,-1,-1
N0938094,-1,-1,-1,-1,-1
N0505387,-1,-1,-1,-1,-1
N0371571,-1,-1,-1,-1,-1
N0319314,-1,-1,-1,-1,-1
N0447670,-1,-1,-1,-1,-1
N0810313,-1,-1,-1,-1,-1
N0884322,-1,-1,-1,-1,-1
N0919886,-1,-1,-1,-1,-1
N0672840,-1,-1,-1,-1,-1
N0978970,-1,-1,-1,-1,-1
N0050230,-1,-1,-1,-1,-1
N0082461,-1,-1,-1,-1,-1
N1005989,-1,-1,-1,-1,-1
N0637234,-1,-1,-1,-1,-1
N0395536,-1,-1,-1,-1,-1
N0905205,-1,-1,-1,-1,-1
N0267705,-1,-1,-1,-1,-1
N1023374,-1,-1,-1,-1,-1
N0887199,-1,-1,-1,-1,-1
N0308596,-1,-1,-1,-1,-1
N0629089,-1,-1,-1,-1,-1
N0550292,-1,-1,-1,-1,-1
N0425516,-1,-1,-1,-1,-1
N0064474,-1,-1,-1,-1,-1
N0814933,-1,-1,-1,-1,-1
N0889279,-1,-1,-1,-1,-1
N0961580,-1,-1,-1,-1,-1
N0200659,-1,-1,-1,-1,-1
N0052058,-1,-1,-1,-1,-1
N0336551,-1,-1,-1,-1,-1
N0571666,-1,-1,-1,-1,-1
N0939707,-1,-1,-1,-1,-1
N0184840,-1,-1,-1,-1,-1
N0185968,-1,-1,-1,-1,-1
N0019347,-1,-1,-1,-1,-1
N0379445,-1,-1,-1,-1,-1
N0890598,-1,-1,-1,-1,-1
N0846027,-1,-1,-1,-1,-1
N0794835,-1,-1,-1,-1,-1
N0938903,-1,-1,-1,-1,-1
N0558320,-1,-1,-1,-1,-1
N0770378,-1,-1,-1,-1,-1
N0296625,-1,-1,-1,-1,-1
N0570714,-1,-1,-1,-1,-1
N0692080,-1,-1,-1,-1,-1
N0199414,-1,-1,-1,-1,-1
N0469474,-1,-1,-1,-1,-1
N0298339,-1,-1,-1,-1,-1
N0842528,-1,-1,-1,-1,-1
N0876517,-1,-1,-1,-1,-1
N0203742,-1,-1,-1,-1,-1
N0364338,-1,-1,-1,-1,-1
N0235162,-1,-1,-1,-1,-1
N0718697,-1,-1,-1,-1,-1
N0992709,-1,-1,-1,-1,-1
N0177837,-1,-1,-1,-1,-1
N0559712,-1,-1,-1,-1,-1
N0293731,-1,-1,-1,-1,-1
N0432649,-1,-1,-1,-1,-1
N0130375,-1,-1,-1,-1,-1
N0019200,-1,-1,-1,-1,-1
N0649333,-1,-1,-1,-1,-1
N0283571,-1,-1,-1,-1,-1
N0340554,-1,-1,-1,-1,-1
N0075974,-1,-1,-1,-1,-1
N0737677,-1,-1,-1,-1,-1
N0474520,-1,-1,-1,-1,-1
N0845062,-1,-1,-1,-1,-1
N0901330,-1,-1,-1,-1,-1
N0610107,-1,-1,-1,-1,-1
N0999288,-1,-1,-1,-1,-1
N0622930,-1,-1,-1,-1,-1
N0972809,-1,-1,-1,-1,-1
N0113132,-1,-1,-1,-1,-1
N0888428,-1,-1,-1,-1,-1
N0195848,-1,-1,-1,-1,-1
N0259571,-1,-1,-1,-1,-1
N0981828,-1,-1,-1,-1,-1
N0897598,-1,-1,-1,-1,-1
N0520590,-1,-1,-1,-1,-1
N0973209,-1,-1,-1,-1,-1
N0281119,-1,-1,-1,-1,-1
N0697245,-1,-1,-1,-1,-1
N0308658,-1,-1,-1,-1,-1
N0810555,-1,-1,-1,-1,-1
N0618510,-1,-1,-1,-1,-1
N1032671,-1,-1,-1,-1,-1
N0940484,-1,-1,-1,-1,-1
N0455352,-1,-1,-1,-1,-1
N0299335,-1,-1,-1,-1,-1
N1031308,-1,-1,-1,-1,-1
N0134189,-1,-1,-1,-1,-1
N1003165,-1,-1,-1,-1,-1
N0698043,-1,-1,-1,-1,-1
N0972643,-1,-1,-1,-1,-1
N0594248,-1,-1,-1,-1,-1
N0168433,-1,-1,-1,-1,-1
N0838686,-1,-1,-1,-1,-1
N1018597,-1,-1,-1,-1,-1
N1026373,-1,-1,-1,-1,-1
N0121027,-1,-1,-1,-1,-1
N0760798,-1,-1,-1,-1,-1
N0597507,-1,-1,-1,-1,-1
N0526707,-1,-1,-1,-1,-1
N0757559,-1,-1,-1,-1,-1
N0517387,-1,-1,-1,-1,-1
N0944581,-1,-1,-1,-1,-1
N0684383,-1,-1,-1,-1,-1
N0029582,-1,-1,-1,-1,-1
N0153221,-1,-1,-1,-1,-1
N0564416,-1,-1,-1,-1,-1
N0213420,-1,-1,-1,-1,-1
N0442427,-1,-1,-1,-1,-1
N0092415,-1,-1,-1,-1,-1
N0972262,-1,-1,-1,-1,-1
N0395451,-1,-1,-1,-1,-1
N0549712,-1,-1,-1,-1,-1
N0374710,-1,-1,-1,-1,-1
N0235038,-1,-1,-1,-1,-1
N0703287,-1,-1,-1,-1,-1
N0302690,-1,-1,-1,-1,-1
N0409278,-1,-1,-1,-1,-1
N1047372,-1,-1,-1,-1,-1
N0588719,-1,-1,-1,-1,-1
N0428397,-1,-1,-1,-1,-1
N0597566,-1,-1,-1,-1,-1
N0610798,-1,-1,-1,-1,-1
N0210960,-1,-1,-1,-1,-1
N1020175,-1,-1,-1,-1,-1
N0364962,-1,-1,-1,-1,-1
N0436555,-1,-1,-1,-1,-1
N0009910,-1,-1,-1,-1,-1
N0934471,-1,-1,-1,-1,-1
N0379903,-1,-1,-1,-1,-1
N0366824,-1,-1,-1,-1,-1
N0596609,-1,-1,-1,-1,-1
N0456585,-1,-1,-1,-1,-1
N0951404,-1,-1,-1,-1,-1
N0709784,-1,-1,-1,-1,-1
N0500870,-1,-1,-1,-1,-1
N0192660,-1,-1,-1,-1,-1
N1037963,-1,-1,-1,-1,-1
N0707059,-1,-1,-1,-1,-1
N0414403,-1,-1,-1,-1,-1
N0129749,-1,-1,-1,-1,-1
N0369111,-1,-1,-1,-1,-1
N0693602,-1,-1,-1,-1,-1
N0316058,-1,-1,-1,-1,-1
N0199285,-1,-1,-1,-1,-1
N0558789,-1,-1,-1,-1,-1
N0593394,-1,-1,-1,-1,-1
N0586367,-1,-1,-1,-1,-1
N0966453,-1,-1,-1,-1,-1
N0094899,-1,-1,-1,-1,-1
N0317358,-1,-1,-1,-1,-1
N0587175,-1,-1,-1,-1,-1
N0977807,-1,-1,-1,-1,-1
N0124679,-1,-1,-1,-1,-1
N0466338,-1,-1,-1,-1,-1
N0109594,-1,-1,-1,-1,-1
N0463269,-1,-1,-1,-1,-1
N0095383,-1,-1,-1,-1,-1
N0049049,-1,-1,-1,-1,-1
N0978758,-1,-1,-1,-1,-1
N0948970,-1,-1,-1,-1,-1
N0738657,-1,-1,-1,-1,-1
N1029534,-1,-1,-1,-1,-1
N0257058,-1,-1,-1,-1,-1
N0282071,-1,-1,-1,-1,-1
N0347510,-1,-1,-1,-1,-1
N0841963,-1,-1,-1,-1,-1
N0280983,-1,-1,-1,-1,-1
N0033073,-1,-1,-1,-1,-1
N0679338,-1,-1,-1,-1,-1
N0584394,-1,-1,-1,-1,-1
N0777081,-1,-1,-1,-1,-1
N0304639,-1,-1,-1,-1,-1
N0150999,-1,-1,-1,-1,-1
N0961564,-1,-1,-1,-1,-1
N0933153,-1,-1,-1,-1,-1
